"aircraft_icao"	"registration"	"callsign"	"aircraft_model"	"aircraft_model_icao"	"country_code"	"aircraft_type"	"mil_civ_nature"	"longitude"	"latitude"	"speed"	"altitude"	"track"	"pos_datetime"	"flight_line"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.72	305.58	486.4	0.0	1654309962	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.73	294.468	456.0	0.0	1654309970	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.74	312.988	486.4	0.0	1654309982	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.74	312.988	456.0	0.0	1654310670	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.74	261.132	486.4	0.0	1654310694	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.74	261.132	364.8	0.0	1654311031	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.72	348.176	364.8	0.0	1654311391	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.75	185.2	456.0	0.0	1654312367	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.76	222.24	486.4	0.0	1654312387	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.78	222.24	456.0	0.0	1654312672	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.71	311.136	486.4	0.0	1654312699	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.7	461.148	486.4	0.0	1654312719	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.7	283.356	425.6	0.0	1654312739	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.7	266.688	395.2	0.0	1654312750	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.7	266.688	364.8	0.0	1654312763	"899001_2022-06-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.75	524.116	1003.2	0.0	1654390742	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.75	524.116	1003.2	0.0	1654390742	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.75	475.964	1033.6	0.0	1654390750	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.75	475.964	1033.6	0.0	1654390750	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.74	475.964	1094.4	0.0	1654390770	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.74	475.964	1094.4	0.0	1654390770	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.54	22.72	403.736	1185.6	0.0	1654390786	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.54	22.72	403.736	1185.6	0.0	1654390786	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.54	22.7	453.74	1246.4	0.0	1654390803	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.54	22.7	453.74	1246.4	0.0	1654390803	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.68	450.036	1246.4	0.0	1654390822	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.68	450.036	1246.4	0.0	1654390822	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.67	453.74	1246.4	0.0	1654390834	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.67	453.74	1246.4	0.0	1654390834	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.65	466.704	1246.4	0.0	1654390851	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.65	466.704	1246.4	0.0	1654390851	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.63	470.408	1246.4	0.0	1654390866	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.63	470.408	1246.4	0.0	1654390866	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.58	425.96	1246.4	0.0	1654390910	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.58	425.96	1246.4	0.0	1654390910	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.57	412.996	1246.4	0.0	1654390927	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.57	412.996	1246.4	0.0	1654390927	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.55	403.736	1246.4	0.0	1654390942	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.55	403.736	1246.4	0.0	1654390942	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.53	396.328	1246.4	0.0	1654390958	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.53	396.328	1246.4	0.0	1654390958	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.5	22.51	388.92	1246.4	0.0	1654390982	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.5	22.51	388.92	1246.4	0.0	1654390982	"899001_2022-06-05_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.21	22.61	329.656	942.4	0.0	1654395606	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.21	22.61	329.656	942.4	0.0	1654395606	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.63	322.248	942.4	0.0	1654395622	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.63	322.248	942.4	0.0	1654395622	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.23	22.63	322.248	881.6	0.0	1654395638	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.23	22.63	322.248	881.6	0.0	1654395638	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.24	22.64	333.36	881.6	0.0	1654395650	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.24	22.64	333.36	881.6	0.0	1654395650	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.25	22.65	333.36	820.8	0.0	1654395670	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.25	22.65	333.36	820.8	0.0	1654395670	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.27	22.66	348.176	790.4	0.0	1654395690	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.27	22.66	348.176	790.4	0.0	1654395690	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.28	22.66	337.064	790.4	0.0	1654395706	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.28	22.66	337.064	790.4	0.0	1654395706	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.31	22.67	333.36	820.8	0.0	1654395738	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.31	22.67	333.36	820.8	0.0	1654395738	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.36	22.68	333.36	699.2	0.0	1654395790	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.36	22.68	333.36	699.2	0.0	1654395790	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.36	22.68	333.36	638.4	0.0	1654395802	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.36	22.68	333.36	638.4	0.0	1654395802	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.68	312.988	516.8	0.0	1654395823	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.68	312.988	516.8	0.0	1654395823	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.39	22.68	312.988	425.6	0.0	1654395847	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.39	22.68	312.988	425.6	0.0	1654395847	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.69	296.32	395.2	0.0	1654395891	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.69	296.32	395.2	0.0	1654395891	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.7	296.32	334.4	0.0	1654395942	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.7	296.32	334.4	0.0	1654395942	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.71	274.096	395.2	0.0	1654396282	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.71	274.096	395.2	0.0	1654396282	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.72	259.28	364.8	0.0	1654396314	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.72	259.28	364.8	0.0	1654396314	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.72	0.0	395.2	0.0	1654397047	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.72	0.0	395.2	0.0	1654397047	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.72	153.716	395.2	0.0	1654397070	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.72	153.716	395.2	0.0	1654397070	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.71	177.792	364.8	0.0	1654397079	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.71	177.792	364.8	0.0	1654397079	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.72	148.16	334.4	0.0	1654397282	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.72	148.16	334.4	0.0	1654397282	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.71	148.16	364.8	0.0	1654397323	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.71	148.16	364.8	0.0	1654397323	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.73	270.392	486.4	0.0	1654398210	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.73	270.392	486.4	0.0	1654398210	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.71	187.052	486.4	0.0	1654398362	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.71	187.052	486.4	0.0	1654398362	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.72	214.832	486.4	0.0	1654398386	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.72	214.832	486.4	0.0	1654398386	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.74	261.132	516.8	0.0	1654398411	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.74	261.132	516.8	0.0	1654398411	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.75	314.84	516.8	0.0	1654399679	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.75	314.84	516.8	0.0	1654399679	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.57	22.74	314.84	486.4	0.0	1654399971	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.57	22.74	314.84	486.4	0.0	1654399971	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.5	22.71	314.84	395.2	0.0	1654400006	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.5	22.71	314.84	395.2	0.0	1654400006	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.7	314.84	304.0	0.0	1654400234	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.7	314.84	304.0	0.0	1654400234	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.7	314.84	364.8	0.0	1654400263	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.7	314.84	364.8	0.0	1654400263	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.71	314.84	395.2	0.0	1654400295	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.71	314.84	395.2	0.0	1654400295	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.71	314.84	364.8	0.0	1654400514	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.71	314.84	364.8	0.0	1654400514	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.75	318.544	516.8	0.0	1654401122	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.75	318.544	516.8	0.0	1654401122	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.79	318.544	486.4	0.0	1654401430	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.79	318.544	486.4	0.0	1654401430	"899001_2022-06-05_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.73	259.28	668.8	0.0	1654487034	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.73	214.832	729.6	0.0	1654487050	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.74	251.872	881.6	0.0	1654487067	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.74	285.208	1033.6	0.0	1654487083	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.74	357.436	1216.0	0.0	1654487099	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.75	370.4	1276.8	0.0	1654487119	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.69	585.232	1276.8	0.0	1654487194	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.66	488.928	1307.2	0.0	1654487222	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.52	22.63	457.444	1276.8	0.0	1654487242	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.61	481.52	1276.8	0.0	1654487262	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.5	22.59	481.52	1307.2	0.0	1654487282	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.5	22.57	474.112	1276.8	0.0	1654487298	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.54	451.888	1307.2	0.0	1654487322	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.41	22.33	411.144	2401.6	0.0	1654487555	"899001_2022-06-06_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.15	22.58	322.248	1276.8	0.0	1654494970	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.15	22.58	303.728	1276.8	0.0	1654494986	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.16	22.59	305.58	1276.8	0.0	1654495006	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.17	22.6	301.876	1307.2	0.0	1654495018	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.18	22.61	320.396	1307.2	0.0	1654495035	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.19	22.62	346.324	1276.8	0.0	1654495050	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.19	22.62	355.584	1276.8	0.0	1654495062	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.64	379.66	1307.2	0.0	1654495086	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.23	22.65	385.216	1307.2	0.0	1654495098	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.24	22.66	377.808	1307.2	0.0	1654495118	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.27	22.66	337.064	1246.4	0.0	1654495146	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.29	22.67	318.544	1124.8	0.0	1654495174	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.31	22.67	318.544	1064.0	0.0	1654495190	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.67	298.172	881.6	0.0	1654495222	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.35	22.67	296.32	760.0	0.0	1654495243	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.36	22.68	296.32	729.6	0.0	1654495262	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.37	22.68	288.912	425.6	0.0	1654495323	"899001_2022-06-06_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.59	401.884	486.4	0.0	1654993674	"899001_2022-06-12_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.56	403.736	486.4	0.0	1654993695	"899001_2022-06-12_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.33	388.92	668.8	0.0	1655003914	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.34	388.92	638.4	0.0	1655003930	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.4	22.39	388.92	608.0	0.0	1655003978	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.41	22.4	381.512	668.8	0.0	1655003994	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.42	22.42	361.14	638.4	0.0	1655004014	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.42	22.44	350.028	638.4	0.0	1655004034	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.46	316.692	638.4	0.0	1655004062	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.49	309.284	638.4	0.0	1655004098	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.5	311.136	638.4	0.0	1655004114	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.51	311.136	668.8	0.0	1655004130	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.53	311.136	638.4	0.0	1655004150	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.57	311.136	608.0	0.0	1655004210	"899001_2022-06-12_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.6	311.136	638.4	0.0	1655004243	"899001_2022-06-12_2"
